"lang","country_alpha2_code","continent"
"LG","CW","NORTH AMERICA"
"LG","CX","ASIA"
"LG","CY","ASIA"
"LG","CY","EUROPE"
"LG","CZ","EUROPE"
"LG","DE","EUROPE"
"LG","DJ","AFRICA"
"LG","DK","EUROPE"
"LG","DM","NORTH AMERICA"
"LG","DO","NORTH AMERICA"
"LG","DZ","AFRICA"
"LG","EC","SOUTH AMERICA"
"LG","EE","EUROPE"
"LG","EG","AFRICA"
"LG","EH","AFRICA"
"LG","ER","AFRICA"
"LG","ES","EUROPE"
"LG","ET","AFRICA"
"LG","FI","EUROPE"
"LG","FJ","OCEANIA"
"LG","FK","SOUTH AMERICA"
"LG","FM","OCEANIA"
"LG","FO","EUROPE"
"LG","FR","EUROPE"
"LG","GA","AFRICA"
"LG","GB","EUROPE"
"LG","GD","NORTH AMERICA"
"LG","GE","ASIA"
"LG","GE","EUROPE"
"LG","GF","SOUTH AMERICA"
"LG","GG","EUROPE"
"LG","GH","AFRICA"
"LG","GI","EUROPE"
"LG","GL","NORTH AMERICA"
"LG","GM","AFRICA"
"LG","GN","AFRICA"
"LG","GP","NORTH AMERICA"
"LG","GQ","AFRICA"
"LG","GR","EUROPE"
"LG","GS","ANTARCTICA"
"LG","GT","NORTH AMERICA"
"LG","GU","OCEANIA"
"LG","GW","AFRICA"
"LG","GY","SOUTH AMERICA"
"LG","HK","ASIA"
"LG","HM","ANTARCTICA"
"LG","HN","NORTH AMERICA"
"LG","HR","EUROPE"
"LG","HT","NORTH AMERICA"
"LG","HU","EUROPE"
"LG","ID","ASIA"
"LG","IE","EUROPE"
"LG","IL","ASIA"
"LG","IM","EUROPE"
"LG","IN","ASIA"
"LG","IO","ASIA"
"LG","IQ","ASIA"
"LG","IR","ASIA"
"LG","IS","EUROPE"
"LG","IT","EUROPE"
"LG","JE","EUROPE"
"LG","JM","NORTH AMERICA"
"LG","JO","ASIA"
"LG","JP","ASIA"
"LG","KE","AFRICA"
"LG","KG","ASIA"
"LG","KH","ASIA"
"LG","KI","OCEANIA"
"LG","KM","AFRICA"
"LG","KN","NORTH AMERICA"
"LG","KP","ASIA"
"LG","KR","ASIA"
"LG","KW","ASIA"
"LG","KY","NORTH AMERICA"
"LG","KZ","ASIA"
"LG","KZ","EUROPE"
"LG","LA","ASIA"
"LG","LB","ASIA"
"LG","LC","NORTH AMERICA"
"LG","LI","EUROPE"
"LG","LK","ASIA"
"LG","LR","AFRICA"
"LG","LS","AFRICA"
"LG","LT","EUROPE"
"LG","LU","EUROPE"
"LG","LV","EUROPE"
"LG","LY","AFRICA"
"LG","MA","AFRICA"
"LG","MC","EUROPE"
"LG","MD","EUROPE"
"LG","ME","EUROPE"
"LG","MF","NORTH AMERICA"
"LG","MG","AFRICA"
"LG","MH","OCEANIA"
"LG","MK","EUROPE"
"LG","ML","AFRICA"
"LG","MM","ASIA"
"LG","MN","ASIA"
"LG","MO","ASIA"
"LG","MP","OCEANIA"
"LG","MQ","NORTH AMERICA"
"LG","MR","AFRICA"
"LG","MS","NORTH AMERICA"
"LG","MT","EUROPE"
"LG","MU","AFRICA"
"LG","MV","ASIA"
"LG","MW","AFRICA"
"LG","MX","NORTH AMERICA"
"LG","MY","ASIA"
"LG","MZ","AFRICA"
"LG","NA","AFRICA"
"LG","NC","OCEANIA"
"LG","NE","AFRICA"
"LG","NF","OCEANIA"
"LG","NG","AFRICA"
"LG","NI","NORTH AMERICA"
"LG","NL","EUROPE"
"LG","NO","EUROPE"
"LG","NP","ASIA"
"LG","NR","OCEANIA"
"LG","NU","OCEANIA"
"LG","NZ","OCEANIA"
"LG","OM","ASIA"
"LG","PA","NORTH AMERICA"
"LG","PE","SOUTH AMERICA"
"LG","PF","OCEANIA"
"LG","PG","OCEANIA"
"LG","PH","ASIA"
"LG","PK","ASIA"
"LG","PL","EUROPE"
"LG","PM","NORTH AMERICA"
"LG","PN","OCEANIA"
"LG","PR","NORTH AMERICA"
"LG","PS","ASIA"
"LG","PT","EUROPE"
"LG","PW","OCEANIA"
"LG","PY","SOUTH AMERICA"
"LG","QA","ASIA"
"LG","RE","AFRICA"
"LG","RO","EUROPE"
"LG","RS","EUROPE"
"LG","RU","ASIA"
"LG","RU","EUROPE"
"LG","RW","AFRICA"
"LG","SA","ASIA"
"LG","SB","OCEANIA"
"LG","SC","AFRICA"
"LG","SD","AFRICA"
"LG","SE","EUROPE"
"LG","SG","ASIA"
"LG","SH","AFRICA"
"LG","SI","EUROPE"
"LG","SJ","EUROPE"
"LG","SK","EUROPE"
"LG","SL","AFRICA"
"LG","SM","EUROPE"
"LG","SN","AFRICA"
"LG","SO","AFRICA"
"LG","SR","SOUTH AMERICA"
"LG","SS","AFRICA"
"LG","ST","AFRICA"
"LG","SV","NORTH AMERICA"
"LG","SX","NORTH AMERICA"
"LG","SY","ASIA"
"LG","SZ","AFRICA"
"LG","TC","NORTH AMERICA"
"LG","TD","AFRICA"
"LG","TF","ANTARCTICA"
"LG","TG","AFRICA"
"LG","TH","ASIA"
"LG","TJ","ASIA"
"LG","TK","OCEANIA"
"LG","TL","ASIA"
"LG","TM","ASIA"
"LG","TN","AFRICA"
"LG","TO","OCEANIA"
"LG","TR","ASIA"
"LG","TR","EUROPE"
"LG","TT","NORTH AMERICA"
"LG","TV","OCEANIA"
"LG","TW","ASIA"
"LG","TZ","AFRICA"
"LG","UA","EUROPE"
"LG","UG","AFRICA"
"LG","UM","NORTH AMERICA"
"LG","UM","OCEANIA"
"LG","US","NORTH AMERICA"
"LG","UY","SOUTH AMERICA"
"LG","UZ","ASIA"
"LG","VA","EUROPE"
"LG","VC","NORTH AMERICA"
"LG","VE","SOUTH AMERICA"
"LG","VG","NORTH AMERICA"
"LG","VI","NORTH AMERICA"
"LG","VN","ASIA"
"LG","VU","OCEANIA"
"LG","WF","OCEANIA"
"LG","WS","OCEANIA"
"LG","YE","ASIA"
"LG","YT","AFRICA"
"LG","ZA","AFRICA"
"LG","ZM","AFRICA"
"LG","ZW","AFRICA"
"LO","AD","ເອີລົບ"
"LO","AE","ອາຊີ"
"LO","AF","ອາຊີ"
"LO","AG","ອະເມລິກາເໜືອ"
"LO","AI","ອະເມລິກາເໜືອ"
"LO","AL","ເອີລົບ"
"LO","AM","ອາຊີ"
"LO","AM","ເອີລົບ"
"LO","AO","ອາຟຣິກກາ"
"LO","AQ","ອາກຕິກ"
"LO","AR","ອະເມລິກາໃຕ້"
"LO","AS","ໂອເຊອານີ"
"LO","AT","ເອີລົບ"
"LO","AU","ໂອເຊອານີ"
"LO","AW","ອະເມລິກາເໜືອ"
"LO","AX","ເອີລົບ"
"LO","AZ","ອາຊີ"
"LO","AZ","ເອີລົບ"
"LO","BA","ເອີລົບ"
"LO","BB","ອະເມລິກາເໜືອ"
"LO","BD","ອາຊີ"
"LO","BE","ເອີລົບ"
"LO","BF","ອາຟຣິກກາ"
"LO","BG","ເອີລົບ"
"LO","BH","ອາຊີ"
"LO","BI","ອາຟຣິກກາ"
"LO","BJ","ອາຟຣິກກາ"
"LO","BL","ອະເມລິກາເໜືອ"
"LO","BM","ອະເມລິກາເໜືອ"
"LO","BN","ອາຊີ"
"LO","BO","ອະເມລິກາໃຕ້"
"LO","BQ","ອະເມລິກາເໜືອ"
"LO","BR","ອະເມລິກາໃຕ້"
"LO","BS","ອະເມລິກາເໜືອ"
"LO","BT","ອາຊີ"
"LO","BV","ອາກຕິກ"
"LO","BW","ອາຟຣິກກາ"
"LO","BY","ເອີລົບ"
"LO","BZ","ອະເມລິກາເໜືອ"
"LO","CA","ອະເມລິກາເໜືອ"
"LO","CC","ອາຊີ"
"LO","CD","ອາຟຣິກກາ"
"LO","CF","ອາຟຣິກກາ"
"LO","CG","ອາຟຣິກກາ"
"LO","CH","ເອີລົບ"
"LO","CI","ອາຟຣິກກາ"
"LO","CK","ໂອເຊອານີ"
"LO","CL","ອະເມລິກາໃຕ້"
"LO","CM","ອາຟຣິກກາ"
"LO","CN","ອາຊີ"
"LO","CO","ອະເມລິກາໃຕ້"
"LO","CR","ອະເມລິກາເໜືອ"
"LO","CU","ອະເມລິກາເໜືອ"
"LO","CV","ອາຟຣິກກາ"
"LO","CW","ອະເມລິກາເໜືອ"
"LO","CX","ອາຊີ"
"LO","CY","ອາຊີ"
"LO","CY","ເອີລົບ"
"LO","CZ","ເອີລົບ"
"LO","DE","ເອີລົບ"
"LO","DJ","ອາຟຣິກກາ"
"LO","DK","ເອີລົບ"
"LO","DM","ອະເມລິກາເໜືອ"
"LO","DO","ອະເມລິກາເໜືອ"
"LO","DZ","ອາຟຣິກກາ"
"LO","EC","ອະເມລິກາໃຕ້"
"LO","EE","ເອີລົບ"
"LO","EG","ອາຟຣິກກາ"
"LO","EH","ອາຟຣິກກາ"
"LO","ER","ອາຟຣິກກາ"
"LO","ES","ເອີລົບ"
"LO","ET","ອາຟຣິກກາ"
"LO","FI","ເອີລົບ"
"LO","FJ","ໂອເຊອານີ"
"LO","FK","ອະເມລິກາໃຕ້"
"LO","FM","ໂອເຊອານີ"
"LO","FO","ເອີລົບ"
"LO","FR","ເອີລົບ"
"LO","GA","ອາຟຣິກກາ"
"LO","GB","ເອີລົບ"
"LO","GD","ອະເມລິກາເໜືອ"
"LO","GE","ອາຊີ"
"LO","GE","ເອີລົບ"
"LO","GF","ອະເມລິກາໃຕ້"
"LO","GG","ເອີລົບ"
"LO","GH","ອາຟຣິກກາ"
"LO","GI","ເອີລົບ"
"LO","GL","ອະເມລິກາເໜືອ"
"LO","GM","ອາຟຣິກກາ"
"LO","GN","ອາຟຣິກກາ"
"LO","GP","ອະເມລິກາເໜືອ"
"LO","GQ","ອາຟຣິກກາ"
"LO","GR","ເອີລົບ"
"LO","GS","ອາກຕິກ"
"LO","GT","ອະເມລິກາເໜືອ"
"LO","GU","ໂອເຊອານີ"
"LO","GW","ອາຟຣິກກາ"
"LO","GY","ອະເມລິກາໃຕ້"
"LO","HK","ອາຊີ"
"LO","HM","ອາກຕິກ"
"LO","HN","ອະເມລິກາເໜືອ"
"LO","HR","ເອີລົບ"
"LO","HT","ອະເມລິກາເໜືອ"
"LO","HU","ເອີລົບ"
"LO","ID","ອາຊີ"
"LO","IE","ເອີລົບ"
"LO","IL","ອາຊີ"
"LO","IM","ເອີລົບ"
"LO","IN","ອາຊີ"
"LO","IO","ອາຊີ"
"LO","IQ","ອາຊີ"
"LO","IR","ອາຊີ"
"LO","IS","ເອີລົບ"
"LO","IT","ເອີລົບ"
"LO","JE","ເອີລົບ"
"LO","JM","ອະເມລິກາເໜືອ"
"LO","JO","ອາຊີ"
"LO","JP","ອາຊີ"
"LO","KE","ອາຟຣິກກາ"
"LO","KG","ອາຊີ"
"LO","KH","ອາຊີ"
"LO","KI","ໂອເຊອານີ"
"LO","KM","ອາຟຣິກກາ"
"LO","KN","ອະເມລິກາເໜືອ"
"LO","KP","ອາຊີ"
"LO","KR","ອາຊີ"
"LO","KW","ອາຊີ"
"LO","KY","ອະເມລິກາເໜືອ"
"LO","KZ","ອາຊີ"
"LO","KZ","ເອີລົບ"
"LO","LA","ອາຊີ"
"LO","LB","ອາຊີ"
"LO","LC","ອະເມລິກາເໜືອ"
"LO","LI","ເອີລົບ"
"LO","LK","ອາຊີ"
"LO","LR","ອາຟຣິກກາ"
"LO","LS","ອາຟຣິກກາ"
"LO","LT","ເອີລົບ"
"LO","LU","ເອີລົບ"
"LO","LV","ເອີລົບ"
"LO","LY","ອາຟຣິກກາ"
"LO","MA","ອາຟຣິກກາ"
"LO","MC","ເອີລົບ"
"LO","MD","ເອີລົບ"
"LO","ME","ເອີລົບ"
"LO","MF","ອະເມລິກາເໜືອ"
"LO","MG","ອາຟຣິກກາ"
"LO","MH","ໂອເຊອານີ"
"LO","MK","ເອີລົບ"
"LO","ML","ອາຟຣິກກາ"
"LO","MM","ອາຊີ"
"LO","MN","ອາຊີ"
"LO","MO","ອາຊີ"
"LO","MP","ໂອເຊອານີ"
"LO","MQ","ອະເມລິກາເໜືອ"
"LO","MR","ອາຟຣິກກາ"
"LO","MS","ອະເມລິກາເໜືອ"
"LO","MT","ເອີລົບ"
"LO","MU","ອາຟຣິກກາ"
"LO","MV","ອາຊີ"
"LO","MW","ອາຟຣິກກາ"
"LO","MX","ອະເມລິກາເໜືອ"
"LO","MY","ອາຊີ"
"LO","MZ","ອາຟຣິກກາ"
"LO","NA","ອາຟຣິກກາ"
"LO","NC","ໂອເຊອານີ"
"LO","NE","ອາຟຣິກກາ"
"LO","NF","ໂອເຊອານີ"
"LO","NG","ອາຟຣິກກາ"
"LO","NI","ອະເມລິກາເໜືອ"
"LO","NL","ເອີລົບ"
"LO","NO","ເອີລົບ"
"LO","NP","ອາຊີ"
"LO","NR","ໂອເຊອານີ"
"LO","NU","ໂອເຊອານີ"
"LO","NZ","ໂອເຊອານີ"
"LO","OM","ອາຊີ"
"LO","PA","ອະເມລິກາເໜືອ"
"LO","PE","ອະເມລິກາໃຕ້"
"LO","PF","ໂອເຊອານີ"
"LO","PG","ໂອເຊອານີ"
"LO","PH","ອາຊີ"
"LO","PK","ອາຊີ"
"LO","PL","ເອີລົບ"
"LO","PM","ອະເມລິກາເໜືອ"
"LO","PN","ໂອເຊອານີ"
"LO","PR","ອະເມລິກາເໜືອ"
"LO","PS","ອາຊີ"
"LO","PT","ເອີລົບ"
"LO","PW","ໂອເຊອານີ"
"LO","PY","ອະເມລິກາໃຕ້"
"LO","QA","ອາຊີ"
"LO","RE","ອາຟຣິກກາ"
"LO","RO","ເອີລົບ"
"LO","RS","ເອີລົບ"
"LO","RU","ອາຊີ"
"LO","RU","ເອີລົບ"
"LO","RW","ອາຟຣິກກາ"
"LO","SA","ອາຊີ"
"LO","SB","ໂອເຊອານີ"
"LO","SC","ອາຟຣິກກາ"
"LO","SD","ອາຟຣິກກາ"
"LO","SE","ເອີລົບ"
"LO","SG","ອາຊີ"
"LO","SH","ອາຟຣິກກາ"
"LO","SI","ເອີລົບ"
"LO","SJ","ເອີລົບ"
"LO","SK","ເອີລົບ"
"LO","SL","ອາຟຣິກກາ"
"LO","SM","ເອີລົບ"
"LO","SN","ອາຟຣິກກາ"
"LO","SO","ອາຟຣິກກາ"
"LO","SR","ອະເມລິກາໃຕ້"
"LO","SS","ອາຟຣິກກາ"
"LO","ST","ອາຟຣິກກາ"
"LO","SV","ອະເມລິກາເໜືອ"
"LO","SX","ອະເມລິກາເໜືອ"
"LO","SY","ອາຊີ"
"LO","SZ","ອາຟຣິກກາ"
"LO","TC","ອະເມລິກາເໜືອ"
"LO","TD","ອາຟຣິກກາ"
"LO","TF","ອາກຕິກ"
"LO","TG","ອາຟຣິກກາ"
"LO","TH","ອາຊີ"
"LO","TJ","ອາຊີ"
"LO","TK","ໂອເຊອານີ"
"LO","TL","ອາຊີ"
"LO","TM","ອາຊີ"
"LO","TN","ອາຟຣິກກາ"
"LO","TO","ໂອເຊອານີ"
"LO","TR","ອາຊີ"
"LO","TR","ເອີລົບ"
"LO","TT","ອະເມລິກາເໜືອ"
"LO","TV","ໂອເຊອານີ"
"LO","TW","ອາຊີ"
"LO","TZ","ອາຟຣິກກາ"
"LO","UA","ເອີລົບ"
"LO","UG","ອາຟຣິກກາ"
"LO","UM","ອະເມລິກາເໜືອ"
"LO","UM","ໂອເຊອານີ"
"LO","US","ອະເມລິກາເໜືອ"
"LO","UY","ອະເມລິກາໃຕ້"
"LO","UZ","ອາຊີ"
"LO","VA","ເອີລົບ"
"LO","VC","ອະເມລິກາເໜືອ"
"LO","VE","ອະເມລິກາໃຕ້"
"LO","VG","ອະເມລິກາເໜືອ"
"LO","VI","ອະເມລິກາເໜືອ"
"LO","VN","ອາຊີ"
"LO","VU","ໂອເຊອານີ"
"LO","WF","ໂອເຊອານີ"
"LO","WS","ໂອເຊອານີ"
"LO","YE","ອາຊີ"
"LO","YT","ອາຟຣິກກາ"
"LO","ZA","ອາຟຣິກກາ"
"LO","ZM","ອາຟຣິກກາ"
"LO","ZW","ອາຟຣິກກາ"
"LT","AD","EUROPA"
"LT","AE","AZIJA"
"LT","AF","AZIJA"
"LT","AG","ŠIAURĖS AMERIKA"
"LT","AI","ŠIAURĖS AMERIKA"
"LT","AL","EUROPA"
"LT","AM","AZIJA"
"LT","AM","EUROPA"
"LT","AO","AFRIKA"
"LT","AQ","ANTARKTIDA"
"LT","AR","PIETŲ AMERIKA"
"LT","AS","OKEANIJA"
"LT","AT","EUROPA"
"LT","AU","OKEANIJA"
"LT","AW","ŠIAURĖS AMERIKA"
"LT","AX","EUROPA"
"LT","AZ","AZIJA"
"LT","AZ","EUROPA"
"LT","BA","EUROPA"
"LT","BB","ŠIAURĖS AMERIKA"
"LT","BD","AZIJA"
"LT","BE","EUROPA"
"LT","BF","AFRIKA"
"LT","BG","EUROPA"
"LT","BH","AZIJA"
"LT","BI","AFRIKA"
"LT","BJ","AFRIKA"
"LT","BL","ŠIAURĖS AMERIKA"
"LT","BM","ŠIAURĖS AMERIKA"
"LT","BN","AZIJA"
"LT","BO","PIETŲ AMERIKA"
"LT","BQ","ŠIAURĖS AMERIKA"
"LT","BR","PIETŲ AMERIKA"
"LT","BS","ŠIAURĖS AMERIKA"
"LT","BT","AZIJA"
"LT","BV","ANTARKTIDA"
"LT","BW","AFRIKA"
"LT","BY","EUROPA"
"LT","BZ","ŠIAURĖS AMERIKA"
"LT","CA","ŠIAURĖS AMERIKA"
"LT","CC","AZIJA"
"LT","CD","AFRIKA"
"LT","CF","AFRIKA"
"LT","CG","AFRIKA"
"LT","CH","EUROPA"
"LT","CI","AFRIKA"
"LT","CK","OKEANIJA"
"LT","CL","PIETŲ AMERIKA"
"LT","CM","AFRIKA"
"LT","CN","AZIJA"
"LT","CO","PIETŲ AMERIKA"
"LT","CR","ŠIAURĖS AMERIKA"
"LT","CU","ŠIAURĖS AMERIKA"
"LT","CV","AFRIKA"
"LT","CW","ŠIAURĖS AMERIKA"
"LT","CX","AZIJA"
"LT","CY","AZIJA"
"LT","CY","EUROPA"
"LT","CZ","EUROPA"
"LT","DE","EUROPA"
"LT","DJ","AFRIKA"
"LT","DK","EUROPA"
"LT","DM","ŠIAURĖS AMERIKA"
"LT","DO","ŠIAURĖS AMERIKA"
"LT","DZ","AFRIKA"
"LT","EC","PIETŲ AMERIKA"
"LT","EE","EUROPA"
"LT","EG","AFRIKA"
"LT","EH","AFRIKA"
"LT","ER","AFRIKA"
"LT","ES","EUROPA"
"LT","ET","AFRIKA"
"LT","FI","EUROPA"
"LT","FJ","OKEANIJA"
"LT","FK","PIETŲ AMERIKA"
"LT","FM","OKEANIJA"
"LT","FO","EUROPA"
"LT","FR","EUROPA"
"LT","GA","AFRIKA"
"LT","GB","EUROPA"
"LT","GD","ŠIAURĖS AMERIKA"
"LT","GE","AZIJA"
"LT","GE","EUROPA"
"LT","GF","PIETŲ AMERIKA"
"LT","GG","EUROPA"
"LT","GH","AFRIKA"
"LT","GI","EUROPA"
"LT","GL","ŠIAURĖS AMERIKA"
"LT","GM","AFRIKA"
"LT","GN","AFRIKA"
"LT","GP","ŠIAURĖS AMERIKA"
"LT","GQ","AFRIKA"
"LT","GR","EUROPA"
"LT","GS","ANTARKTIDA"
"LT","GT","ŠIAURĖS AMERIKA"
"LT","GU","OKEANIJA"
"LT","GW","AFRIKA"
"LT","GY","PIETŲ AMERIKA"
"LT","HK","AZIJA"
"LT","HM","ANTARKTIDA"
"LT","HN","ŠIAURĖS AMERIKA"
"LT","HR","EUROPA"
"LT","HT","ŠIAURĖS AMERIKA"
"LT","HU","EUROPA"
"LT","ID","AZIJA"
"LT","IE","EUROPA"
"LT","IL","AZIJA"
"LT","IM","EUROPA"
"LT","IN","AZIJA"
"LT","IO","AZIJA"
"LT","IQ","AZIJA"
"LT","IR","AZIJA"
"LT","IS","EUROPA"
"LT","IT","EUROPA"
"LT","JE","EUROPA"
"LT","JM","ŠIAURĖS AMERIKA"
"LT","JO","AZIJA"
"LT","JP","AZIJA"
"LT","KE","AFRIKA"
"LT","KG","AZIJA"
"LT","KH","AZIJA"
"LT","KI","OKEANIJA"
"LT","KM","AFRIKA"
"LT","KN","ŠIAURĖS AMERIKA"
"LT","KP","AZIJA"
"LT","KR","AZIJA"
"LT","KW","AZIJA"
"LT","KY","ŠIAURĖS AMERIKA"
"LT","KZ","AZIJA"
"LT","KZ","EUROPA"
"LT","LA","AZIJA"
"LT","LB","AZIJA"
"LT","LC","ŠIAURĖS AMERIKA"
"LT","LI","EUROPA"
"LT","LK","AZIJA"
"LT","LR","AFRIKA"
"LT","LS","AFRIKA"
"LT","LT","EUROPA"
"LT","LU","EUROPA"
"LT","LV","EUROPA"
"LT","LY","AFRIKA"
"LT","MA","AFRIKA"
"LT","MC","EUROPA"
"LT","MD","EUROPA"
"LT","ME","EUROPA"
"LT","MF","ŠIAURĖS AMERIKA"
"LT","MG","AFRIKA"
"LT","MH","OKEANIJA"
"LT","MK","EUROPA"
"LT","ML","AFRIKA"
"LT","MM","AZIJA"
"LT","MN","AZIJA"
"LT","MO","AZIJA"
"LT","MP","OKEANIJA"
"LT","MQ","ŠIAURĖS AMERIKA"
"LT","MR","AFRIKA"
"LT","MS","ŠIAURĖS AMERIKA"
"LT","MT","EUROPA"
"LT","MU","AFRIKA"
"LT","MV","AZIJA"
"LT","MW","AFRIKA"
"LT","MX","ŠIAURĖS AMERIKA"
"LT","MY","AZIJA"
"LT","MZ","AFRIKA"
"LT","NA","AFRIKA"
"LT","NC","OKEANIJA"
"LT","NE","AFRIKA"
"LT","NF","OKEANIJA"
"LT","NG","AFRIKA"
"LT","NI","ŠIAURĖS AMERIKA"
"LT","NL","EUROPA"
"LT","NO","EUROPA"
"LT","NP","AZIJA"
"LT","NR","OKEANIJA"
"LT","NU","OKEANIJA"
"LT","NZ","OKEANIJA"
"LT","OM","AZIJA"
"LT","PA","ŠIAURĖS AMERIKA"
"LT","PE","PIETŲ AMERIKA"
"LT","PF","OKEANIJA"
"LT","PG","OKEANIJA"
"LT","PH","AZIJA"
"LT","PK","AZIJA"
"LT","PL","EUROPA"
"LT","PM","ŠIAURĖS AMERIKA"
"LT","PN","OKEANIJA"
"LT","PR","ŠIAURĖS AMERIKA"
"LT","PS","AZIJA"
"LT","PT","EUROPA"
"LT","PW","OKEANIJA"
"LT","PY","PIETŲ AMERIKA"
"LT","QA","AZIJA"
"LT","RE","AFRIKA"
"LT","RO","EUROPA"
"LT","RS","EUROPA"
"LT","RU","AZIJA"
"LT","RU","EUROPA"
"LT","RW","AFRIKA"
"LT","SA","AZIJA"
"LT","SB","OKEANIJA"
"LT","SC","AFRIKA"
"LT","SD","AFRIKA"
"LT","SE","EUROPA"
"LT","SG","AZIJA"
"LT","SH","AFRIKA"
"LT","SI","EUROPA"
"LT","SJ","EUROPA"
"LT","SK","EUROPA"
"LT","SL","AFRIKA"
"LT","SM","EUROPA"
"LT","SN","AFRIKA"
"LT","SO","AFRIKA"
"LT","SR","PIETŲ AMERIKA"
"LT","SS","AFRIKA"
"LT","ST","AFRIKA"
"LT","SV","ŠIAURĖS AMERIKA"
"LT","SX","ŠIAURĖS AMERIKA"
"LT","SY","AZIJA"
"LT","SZ","AFRIKA"
"LT","TC","ŠIAURĖS AMERIKA"
"LT","TD","AFRIKA"
"LT","TF","ANTARKTIDA"
"LT","TG","AFRIKA"
"LT","TH","AZIJA"
"LT","TJ","AZIJA"
"LT","TK","OKEANIJA"
"LT","TL","AZIJA"
"LT","TM","AZIJA"
"LT","TN","AFRIKA"
"LT","TO","OKEANIJA"
"LT","TR","AZIJA"
"LT","TR","EUROPA"
"LT","TT","ŠIAURĖS AMERIKA"
"LT","TV","OKEANIJA"
"LT","TW","AZIJA"
"LT","TZ","AFRIKA"
"LT","UA","EUROPA"
"LT","UG","AFRIKA"
"LT","UM","OKEANIJA"
"LT","UM","ŠIAURĖS AMERIKA"
"LT","US","ŠIAURĖS AMERIKA"
"LT","UY","PIETŲ AMERIKA"
"LT","UZ","AZIJA"
"LT","VA","EUROPA"
"LT","VC","ŠIAURĖS AMERIKA"
"LT","VE","PIETŲ AMERIKA"
"LT","VG","ŠIAURĖS AMERIKA"
"LT","VI","ŠIAURĖS AMERIKA"
"LT","VN","AZIJA"
"LT","VU","OKEANIJA"
"LT","WF","OKEANIJA"
"LT","WS","OKEANIJA"
"LT","YE","AZIJA"
"LT","YT","AFRIKA"
"LT","ZA","AFRIKA"
"LT","ZM","AFRIKA"
"LT","ZW","AFRIKA"
"LV","AD","EIROPA"
"LV","AE","ĀZIJA"
"LV","AF","ĀZIJA"
"LV","AG","ZIEMEĻAMERIKA"
"LV","AI","ZIEMEĻAMERIKA"
"LV","AL","EIROPA"
"LV","AM","ĀZIJA"
"LV","AM","EIROPA"
"LV","AO","ĀFRIKA"
"LV","AQ","ANTARKTĪDA"
"LV","AR","DIENVIDAMERIKA"
"LV","AS","OKEĀNIJA"
"LV","AT","EIROPA"
"LV","AU","OKEĀNIJA"
"LV","AW","ZIEMEĻAMERIKA"
"LV","AX","EIROPA"
"LV","AZ","ĀZIJA"
"LV","AZ","EIROPA"
"LV","BA","EIROPA"
"LV","BB","ZIEMEĻAMERIKA"
"LV","BD","ĀZIJA"
"LV","BE","EIROPA"
"LV","BF","ĀFRIKA"
"LV","BG","EIROPA"
"LV","BH","ĀZIJA"
"LV","BI","ĀFRIKA"
"LV","BJ","ĀFRIKA"
"LV","BL","ZIEMEĻAMERIKA"
"LV","BM","ZIEMEĻAMERIKA"
"LV","BN","ĀZIJA"
"LV","BO","DIENVIDAMERIKA"
"LV","BQ","ZIEMEĻAMERIKA"
"LV","BR","DIENVIDAMERIKA"
"LV","BS","ZIEMEĻAMERIKA"
"LV","BT","ĀZIJA"
"LV","BV","ANTARKTĪDA"
"LV","BW","ĀFRIKA"
"LV","BY","EIROPA"
"LV","BZ","ZIEMEĻAMERIKA"
"LV","CA","ZIEMEĻAMERIKA"
"LV","CC","ĀZIJA"
"LV","CD","ĀFRIKA"
"LV","CF","ĀFRIKA"
"LV","CG","ĀFRIKA"
"LV","CH","EIROPA"
"LV","CI","ĀFRIKA"
"LV","CK","OKEĀNIJA"
"LV","CL","DIENVIDAMERIKA"
"LV","CM","ĀFRIKA"
"LV","CN","ĀZIJA"
"LV","CO","DIENVIDAMERIKA"
"LV","CR","ZIEMEĻAMERIKA"
"LV","CU","ZIEMEĻAMERIKA"
"LV","CV","ĀFRIKA"
"LV","CW","ZIEMEĻAMERIKA"
"LV","CX","ĀZIJA"
"LV","CY","ĀZIJA"
"LV","CY","EIROPA"
"LV","CZ","EIROPA"
"LV","DE","EIROPA"
"LV","DJ","ĀFRIKA"
"LV","DK","EIROPA"
"LV","DM","ZIEMEĻAMERIKA"
"LV","DO","ZIEMEĻAMERIKA"
"LV","DZ","ĀFRIKA"
"LV","EC","DIENVIDAMERIKA"
"LV","EE","EIROPA"
"LV","EG","ĀFRIKA"
"LV","EH","ĀFRIKA"
"LV","ER","ĀFRIKA"
"LV","ES","EIROPA"
"LV","ET","ĀFRIKA"
"LV","FI","EIROPA"
"LV","FJ","OKEĀNIJA"
"LV","FK","DIENVIDAMERIKA"
"LV","FM","OKEĀNIJA"
"LV","FO","EIROPA"
"LV","FR","EIROPA"
"LV","GA","ĀFRIKA"
"LV","GB","EIROPA"
"LV","GD","ZIEMEĻAMERIKA"
"LV","GE","ĀZIJA"
"LV","GE","EIROPA"
"LV","GF","DIENVIDAMERIKA"
"LV","GG","EIROPA"
"LV","GH","ĀFRIKA"
"LV","GI","EIROPA"
"LV","GL","ZIEMEĻAMERIKA"
"LV","GM","ĀFRIKA"
"LV","GN","ĀFRIKA"
"LV","GP","ZIEMEĻAMERIKA"
